Bol Number;Arrival Date;Company Name;Supplier Name;Product Description;Port Of Entry;Shipping Port;Supplier Country;TEU;Weight
POLNDUSATML00650;22.03.21;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;1;6624
POLNDUSATML00658;22.03.21;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Charleston, Sc;Bremerhaven;Germany;01.May;8057
POLNDUSATML00651;22.03.21;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Charleston, Sc;Bremerhaven;Germany;2;20342
MEDUM5186637;18.03.21;Bmw Ag Werk;S Riko De Queretaro S A;Air Conditioning Machines Comprising Motor Driv Autoparts Automotive;New Orleans, La;Veracruz;Mexico;3;13487
POLNDUSATML00312;17.03.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11717
POLNDUSATML00641;17.03.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10038
POLNDUSATML00159;06.03.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;7816
POLNDUSATML00114;02.03.21;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Charleston, Sc;Bremerhaven;Germany;2;20342
POLNDUSATML00115;02.03.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;12824
POLNDUSATMK02845;21.02.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;11000
POLNDUSATML00103;21.02.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10547
POLNDUSVERK02847;15.02.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;3;18262
POLNDUSVERK02847;15.02.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;3;18262
POLNDUSVERK03020;15.02.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;2;17598
POLNDUSVERK03020;15.02.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;2;17598
POLNDUSATMK02844;06.02.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;12480
POLNDUSATMK02844;06.02.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;12480
POLNDUSATMK03018;06.02.21;S Riko De Queretaro S A;Ferrao E Guerra Lda;Automotive;Charleston, Sc;Porto De Leixoes;Portugal;01.May;19300
POLNDUSATMK03018;06.02.21;S Riko De Queretaro S A;Ferrao E Guerra Lda;Automotive;Charleston, Sc;Porto De Leixoes;Portugal;01.May;19300
POLNDUSATMK02575;14.01.21;S Riko De Queretaro S A;Ferrao E Guerra Lda;Automotive;Charleston, Sc;Porto De Leixoes;Portugal;01.May;19295
OOLU265690688007;11.01.21;Bmw Ag;S Riko De Queretaro S A;Rubber Assembly;New Orleans, La;Veracruz;Mexico;01.May;114
POLNDUSATMK02776;30.12.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10842
POLNDUSATMK02779;30.12.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11925
POLNDUSATMK02776;30.12.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10842
POLNDUSATMK02779;30.12.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11925
OOLU265573049009;27.12.20;Bmw Ag;S Riko De Queretaro S A;Rubber Assembly;Houston, Tx;Veracruz;Mexico;01.May;105
POLNDUSATMK02176;15.12.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10723
OOLU265446778006;13.12.20;Bmw Ag;S Riko De Queretaro S A;Rubber Assembly;Houston, Tx;Veracruz;Mexico;01.May;109
POLNDUSATMK02357;08.12.20;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Charleston, Sc;Bremerhaven;Germany;2;20624
POLNDUSATMK02291;01.12.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;12469
POLNDUSATMK01774;25.11.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;9866
POLNDUSATMK02225;25.11.20;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;01.May;15600
POLNDUSATMK02226;25.11.20;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;1;6624
POLNDUSATMK02225;25.11.20;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;01.May;15600
POLNDUSATMK02226;25.11.20;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;1;6624
POLNDUSATMK01774;25.11.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;9866
POLNDUSATMK01976;17.11.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;10613
POLNDUSVERK01838;17.11.20;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;Charleston, Sc;Anvers;Belgium;1;1515
POLNDUSATMK01532;11.11.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;8650
POLNDUSATMK01189;27.10.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10778
POLNDUSATMK01188;27.10.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11706
POLNDUSATMK00818;20.10.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;8969
POLNDUSATMK00818;20.10.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;8969
POLNDUSATMK01097;06.10.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;1;6003
POLNDUSATMK00618;29.09.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;9133
POLNDUSATMK00802;22.09.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;7790
POLNDUSATMK00579;15.09.20;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Charleston, Sc;Bremerhaven;Germany;2;20682
POLNHAMATMK05336;18.08.20;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Charleston, Sc;Bremerhaven;Germany;1;17003
POLNHAMATMK05098;15.08.20;S Riko De Queretaro S A;Ferrao E Guerra Lda;Automotive;Charleston, Sc;Rotterdam;Netherlands Antilles;01.May;19505
CMDUMXO0491410;14.08.20;Bmw Ag;S Riko De Queretaro S A;Cmau Autoparts Automotive Generic Rfc Slo;Houston, Tx;Veracruz;Mexico;01.May;251
CMDUMXO0490927;07.08.20;Bmw Ag;S Riko De Queretaro S A;Beau Autoparts Automotive Xico Rfc Slo Contacto Florian Mitterneder Generic;Houston, Tx;Veracruz;Mexico;01.May;104
POLNHAMATMK04594;28.07.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;9529
MEDUL1715100;25.07.20;S Riko De Queretaro S A;Ferrao E Guerra Lda;Other Articles Iron Steel Other Brackets Suporte Triangulo Status;Miami, Fl;Sines;Portugal;1;11701
POLNHAMATMK04074;07.07.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;8192
POLNHAMATMK03872;30.06.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;1;5615
POLNHAMATMK03484;19.06.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;9798
POLNHAMATMK03392;09.06.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;12640
POLNHAMATMK02858;15.05.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;9957
POLNHAMATMK02207;30.04.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;9487
POLNHAMATMK02003;21.04.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;10235
POLNHAMATMK01847;08.04.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;11308
POLNHAMATMK02369;08.04.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;10730
POLNHAMATMK01955;18.03.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;1;10687
POLNHAMATMK01953;18.03.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10074
POLNHAMATMK01031;15.03.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11616
POLNHAMATMK01498;15.03.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10806
POLNHAMATMK00589;26.02.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10661
POLNHAMATMJ13109;21.02.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10860
POLNHAMATMK00236;21.02.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11748
KWLD45230014815;20.02.20;Sumiriko Avs Czech S R O;S Riko De Queretaro S A;Transmission Support;Houston, Tx;Veracruz;Mexico;1;5782
POLNHAMATMK00377;11.02.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11984
POLNHAMATMJ13107;11.02.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10577
POLNHAMVERJ12801;16.01.20;S Riko De Queretaro S A;Sumiriko Avs France S A;Automotive;Charleston, Sc;Le Havre;France;01.May;16106
POLNHAMVERJ13269;16.01.20;S Riko De Queretaro S A;Sumiriko Avs France S A;Automotive;Charleston, Sc;Le Havre;France;01.May;10757
POLNHAMATMJ12588;02.01.20;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10938
POLNHAMATMJ12589;02.01.20;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;1;6220
POLNHAMVERJ12328;28.12.19;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;Charleston, Sc;Anvers;Belgium;4;24709
POLNHAMATMJ12324;28.12.19;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;12182
POLNHAMATMJ12204;18.12.19;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10802
POLNHAMVERJ11870;10.12.19;S Riko De Queretaro S A;Voestalpine;Automotive;Charleston, Sc;Le Havre;France;1;7096
POLNHAMVERJ11870;10.12.19;S Riko De Queretaro S A;Voestalpine;Automotive;Charleston, Sc;Le Havre;France;1;7096
