Bol Number;Arrival Date;Company Name;Supplier Name;Product Description;Port Of Entry;Shipping Port;Supplier Country;TEU;Weight
DSVF1753010054;15.02.23;Ti Group;Bantboru Sanayi Ve Ticaret A S;Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;141
DSVF1753010068;15.02.23;Ti Group;Vallotech Sa;Automotive;Charleston, Sc;Stadersand;Germany;01.May;349
DSVF1753010078;15.02.23;Ti Group;Nedschroef Schrozberg Gmbh;Automotive;Charleston, Sc;Stadersand;Germany;01.May;214
DSVF1753010071;15.02.23;Ti Group;Ti Poland Sp Z O O;Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;2640
DSVF1753010079;15.02.23;Ti Group;Magna Steyr;Automotive;Charleston, Sc;Stadersand;Germany;01.May;386
DSVF1753010076;15.02.23;Ti Group;Ti Automotive Systems Germany Gmbh;Automotive;Charleston, Sc;Stadersand;Germany;01.May;117
DSVF1753010085;15.02.23;Ti Group;Ti Automotive Systems Germany Gmbh;Automotive;Charleston, Sc;Stadersand;Germany;01.May;77
DSVF1753010076;15.02.23;Ti Group;Ti Automotive Systems Germany Gmbh;Automotive;Charleston, Sc;Stadersand;Germany;01.May;117
DSVF1753010059;15.02.23;Ti Group;Ti Group;Automotive Automotive Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;1147
DSVF1753010064;15.02.23;Ti Group;Tdk Sensors Ag & Co;Automotive;Charleston, Sc;Stadersand;Germany;01.May;81
DSVF1753010069;15.02.23;Ti Group;Moulages Industriels Du Haut Bugey;Automotive;Charleston, Sc;Stadersand;Germany;01.May;121
DSVF1753010058;15.02.23;Ti Group;Vallotech Sa;Automotive;Charleston, Sc;Stadersand;Germany;01.May;361
DSVF1753010073;15.02.23;Ti Group;Tdk Sensors Ag & Co;Automotive;Charleston, Sc;Stadersand;Germany;01.May;234
DSVF1753010063;15.02.23;Ti Group;Willi Hahn Gmbh Sasbachwaldener;Automotive;Charleston, Sc;Stadersand;Germany;01.May;490
DSVF1753010074;15.02.23;Ti Group;Sauter Gmbh;Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;565
DSVF1753010067;15.02.23;Ti Group;Sauter Gmbh;Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;791
DFDSCAN0310289;12.02.23;Ti Group;Guangdong New Campiu Science And Te;Regulator;Long Beach, Ca;;China;01.May;380
ASCLABSMCA230113;08.02.23;Ti Group;Ti Automotive Ltd;Tubes Plastics;Houston, Tx;Pusan;Republic Of Korea;01.May;10142
DSVFSEL0330841;06.02.23;Ti Group;Dong Nam Precision Co Ltd;Tma Hev Baffle Slosh;Savannah, Ga;Pusan;Republic Of Korea;01.May;870
HLCUME3NA34051AG;05.02.23;Bmw Ag;Ti Group;Fuel Pump Fuel Pump;Houston, Tx;Tampico;Mexico;01.May;750
HLCUME3NA34051AD;05.02.23;Bmw Ag;Ti Group;Fuel Pump Fuel Pump;Houston, Tx;Tampico;Mexico;01.May;600
HLCUME3NA33483AB;05.02.23;Bmw Ag;Ti Group;Fuel Pump Automotive;Houston, Tx;Tampico;Mexico;1;6185
HLCUME3NA40700AC;05.02.23;Bmw Ag;Ti Group;Level Sensor Level Sensor;Houston, Tx;Tampico;Mexico;01.May;390
HLCUME3NA38728AC;05.02.23;Bmw Ag Petuelring;Ti Group;Fuel Pump Fuel Pump;Houston, Tx;Tampico;Mexico;01.May;750
DSVFSEL0331023;04.02.23;Ti Group;Dong Nam Precision Co Ltd;Motor Vehicles;Savannah, Ga;Pusan;Republic Of Korea;01.May;870
ASCLABSMCA230104;04.02.23;Ti Group;Ti Automotive Ltd;Tubes Plastics;Houston, Tx;Pusan;Republic Of Korea;01.May;9453
