"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"CHSL416870718ECS","18/12/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","6596"
"CHSL416870718ECS","18/12/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","6596"
"SSLLNYC277179","17/12/2022","Hitachi Astemo Americas Inc","Paul Bippus Gmbh & Co","Loaded Cylinder Holder Scac Ssll Ams Nyc","New York/Newark Area, Newark, Nj","Stadersand","Germany","1.5","1030"
"SSLLCHI288962","17/12/2022","Hitachi Astemo Americas Inc","Paul Bippus Gmbh & Co","Packed Pallet Cylinder Holder Scac Ssll Ams Chi","New York/Newark Area, Newark, Nj","Stadersand","Germany","1.5","362"
"CHSL417946103ECS","14/12/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","5696"
"DSVF1752110051","12/12/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1.5","286"
"DSVF1752110051","12/12/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1.5","286"
"CHSL415495366ECS","11/12/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","1062"
"CHSL415504747ECS","11/12/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","1053"
"CHSL415081607ECS","11/12/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","2816"
"CHSL415507425ECS","09/12/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","2850"
"CHSL416424950ECS","09/12/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","3277"
"CHSL416424950ECS","09/12/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","3277"
"CHSL415507425ECS","09/12/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","2850"
"DSVF1752110046","07/12/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive Automotive","Charleston, Sc","Stadersand","Germany","1","347"
"DSVF1752100064","07/12/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","414"
"DSVF1752110046","07/12/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive Automotive","Charleston, Sc","Stadersand","Germany","1","347"
"DSVF1752100060","07/12/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","98"
"CHSL413951287ECS","01/12/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","1519"
"BANQBRE5644786","30/11/2022","Continental Automotive Systems","Paul Bippus Gmbh & Co","Plug Harmonized Banqbre Stackable","Charleston, Sc","Bremerhaven","Germany","1","302"
"SSLLATL219094","25/11/2022","Mando Corp","Paul Bippus Gmbh & Co","Bleed Screw Scac Ssll Ams Atl","Savannah, Ga","Stadersand","Germany","1.5","1281"
"CHSL413265150ECS","23/11/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","2476"
"CHSL414273459ECS","23/11/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1","1770"
"CHSL414429717ECS","20/11/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","1657"
"CHSL414429717ECS","20/11/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","1657"
"CHSL413391978ECS","12/11/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","5289"
"CHSL412800460ECS","12/11/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","3036"
"CHSL413391978ECS","12/11/2022","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","5289"
"SSLLATL219008","12/11/2022","Mando Corp","Paul Bippus Gmbh & Co","Bleed Screw Scac Ssll Ams Atl","Savannah, Ga","Stadersand","Germany","1.5","1281"
